rule,mean_human,mean_llm,std_human,std_llm,difference,abs_difference,docs_human,docs_llm,docs_total,pct_human,pct_llm,mann_whitney_u,p_value,cohens_d,significant_005,significant_001,characteristic_of
"NOUN(NOUN/nmod:de, *, NOUN/nmod:de, ADJ/parataxis)",9.568312049672978e-05,0.0,0.0070201682420608265,0.0,9.568312049672978e-05,9.568312049672978e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132533,False,False,human
"NOUN(NOUN/conj:e, *, NOUN/conj:e, NOUN/conj:e)",9.567397231068102e-05,0.0,0.00362040622438865,0.0,9.567397231068102e-05,9.567397231068102e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.037372444091055196,True,False,human
"VERB(NOUN/nsubj, *, ADJ/obl:como, ADJ/obl:como)",1.4790671195652992e-05,0.00011042400422835017,0.0010851757307605335,0.00414536666215338,-9.563333303269717e-05,9.563333303269717e-05,1,4,5,0.018573551263001486,0.07421150278293136,14501805.0,0.17995496764157104,-0.031562266874231346,False,False,llm
"VERB(PROPN/obl, NOUN/nsubj, *)",3.347956067365817e-05,0.00012909061672905042,0.0024563595687433345,0.0048249848962124385,-9.561105605539225e-05,9.561105605539225e-05,1,5,6,0.018573551263001486,0.09276437847866419,14499116.5,0.10274169150296228,-0.024973776811626706,False,False,llm
"VERB(*, PROPN/obl:em, PROPN/obl:durante)",9.558534044520552e-05,0.0,0.004207445547548969,0.0,9.558534044520552e-05,9.558534044520552e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.03212830286072428,False,False,human
"VERB(VERB/advcl, SCONJ/mark, *)",9.554469182588235e-05,0.0,0.004639697775970984,0.0,9.554469182588235e-05,9.554469182588235e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.02912271564167624,False,False,human
"VERB(PROPN/nsubj, *, ADJ/obl:de)",0.00012022461094858315,2.4698911688587596e-05,0.00698160483373121,0.0018131423799081247,9.552569925999556e-05,9.552569925999556e-05,2,1,3,0.03714710252600297,0.01855287569573284,14512579.0,0.5629429319862855,0.01872867677024955,False,False,human
"VERB(*, VERB/conj:e, NUM/parataxis)",9.552007025818399e-05,0.0,0.007008205420399521,0.0,9.552007025818399e-05,9.552007025818399e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"VERB(SCONJ/mark, NOUN/nsubj, AUX/cop, *, NOUN/obl:de)",0.0,9.551590185236531e-05,0.0,0.0035775058906521323,-9.551590185236531e-05,9.551590185236531e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.037758116394684446,True,False,llm
"NOUN(*, PRON/ref, NOUN/conj:nem)",0.0,9.548913689584627e-05,0.0,0.005576503467462044,-9.548913689584627e-05,9.548913689584627e-05,0,2,2,0.0,0.03710575139146568,14504496.0,0.15754974106896757,-0.024216255444895595,False,False,llm
"VERB(*, SYM/obl:com, SYM/obl:contra)",9.544330515621162e-05,0.0,0.007002573246948578,0.0,9.544330515621162e-05,9.544330515621162e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"SYM(ADJ/nmod:em, *, NOUN/nmod:de)",9.544330515621162e-05,0.0,0.007002573246948578,0.0,9.544330515621162e-05,9.544330515621162e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"VERB(*, NOUN/obl:em, NOUN/obl:em, NOUN/parataxis, NOUN/parataxis)",9.543073773427192e-05,0.0,0.007001651188638523,0.0,9.543073773427192e-05,9.543073773427192e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132547,False,False,human
"VERB(ADJ/nsubj, *, NOUN/obl:em)",0.00011182136193013534,1.6465895354733387e-05,0.0037979632369206638,0.0012087582265656778,9.535546657540196e-05,9.535546657540196e-05,5,1,6,0.09286775631500743,0.01855287569573284,14520664.5,0.10207243381554125,0.033834400996628496,False,False,human
"VERB(*, PUNCT/obj)",9.534145922381014e-05,0.0,0.005039619122465477,0.0,9.534145922381014e-05,9.534145922381014e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.026754637883188034,False,False,human
"VERB(NOUN/nsubj, *, PROPN/ccomp)",9.531609870224353e-05,0.0,0.0049470109645326525,0.0,9.531609870224353e-05,9.531609870224353e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.027248235442295966,False,False,human
"NOUN(*, NOUN/nmod:entre, PRON/nmod:entre)",3.637292213561262e-05,0.0001316698544826679,0.0023864489024334815,0.003753829840889914,-9.529693234705528e-05,9.529693234705528e-05,2,7,9,0.03714710252600297,0.12987012987012986,14496426.0,0.09580253886871543,-0.030297778099525097,False,False,llm
"VERB(ADJ/advcl, NOUN/nsubj, *, NOUN/obl:para)",9.525675568840963e-05,0.0,0.004962277173830583,0.0,9.525675568840963e-05,9.525675568840963e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.027147495208982582,False,False,human
"VERB(NOUN/obl:segundo, *, NOUN/obl:de, VERB/conj:mas)",0.0,9.525413729766912e-05,0.0,0.004109806614151426,-9.525413729766912e-05,9.525413729766912e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.032777623252311296,False,False,llm
"NOUN(SCONJ/mark, AUX/cop, *, NOUN/nmod:de)",0.00016828445233955363,7.303554635875152e-05,0.00519275648357354,0.002755478131657626,9.524890598080212e-05,9.524890598080212e-05,6,4,10,0.11144130757800892,0.07421150278293136,14515291.0,0.5251153822853862,0.022914194331555438,False,False,human
"PROPN(*, PROPN/nmod:entre, PROPN/nmod:entre)",0.0,9.524746248245227e-05,0.0,0.004148866378294976,-9.524746248245227e-05,9.524746248245227e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.032466761023926524,False,False,llm
"ADJ(*, NOUN/obl:em, NOUN/obl:para)",0.00012149601458832858,2.6250927080628233e-05,0.006758721300580958,0.0019270755327959437,9.524508750770035e-05,9.524508750770035e-05,2,1,3,0.03714710252600297,0.01855287569573284,14512579.0,0.5629429319862855,0.019165527439347765,False,False,human
"ADJ(PRON/nsubj, *, VERB/acl:a)",3.8650248042363034e-05,0.00013388172896579577,0.002835727372248944,0.004192082123527678,-9.523148092343273e-05,9.523148092343273e-05,1,6,7,0.018573551263001486,0.11131725417439703,14496426.0,0.05897442829192243,-0.026610264067386858,False,False,llm
"VERB(*, PRON/parataxis)",0.00011206726867678283,1.6840257137646348e-05,0.004247076032243757,0.0012362400533998165,9.522701153913648e-05,9.522701153913648e-05,4,1,5,0.07429420505200594,0.01855287569573284,14517969.0,0.17920119600241236,0.030445614689838547,False,False,human
"PROPN(*, PROPN/conj:e, ADV/ref)",3.992985037367749e-05,0.00013514976305640435,0.0029296104270879393,0.0035634274637734273,-9.521991268272685e-05,9.521991268272685e-05,1,8,9,0.018573551263001486,0.14842300556586271,14491043.0,0.01970217153966582,-0.029191103337192905,True,False,llm
"VERB(*, NOUN/obl:em_meio_a, PROPN/obl:com)",0.0,9.521388946916199e-05,0.0,0.0044828046867770935,-9.521388946916199e-05,9.521388946916199e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.030037617791104376,False,False,llm
"VERB(PROPN/nsubj, *, PROPN/obl:com, NOUN/obl:com, NOUN/obl:com)",9.518281970624124e-05,0.0,0.004940077414814507,0.0,9.518281970624124e-05,9.518281970624124e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.027248324920943336,False,False,human
"VERB(PROPN/nsubj:pass, NOUN/nsubj:pass, *, NOUN/obl:a)",9.516405842934511e-05,0.0,0.005136507971309506,0.0,9.516405842934511e-05,9.516405842934511e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02620112785436503,False,False,human
"VERB(*, PRON/obl:de, ADJ/obl:para)",9.513369935730598e-05,0.0,0.006979857800527602,0.0,9.513369935730598e-05,9.513369935730598e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"VERB(SYM/nsubj:pass, *)",9.511766289326333e-05,0.0,0.0055857808362011225,0.0,9.511766289326333e-05,9.511766289326333e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.024081984744745124,False,False,human
"NOUN(*, VERB/advcl:por)",0.0,9.51098514211569e-05,0.0,0.0032360490851782034,-9.51098514211569e-05,9.51098514211569e-05,0,5,5,0.0,0.09276437847866419,14496420.0,0.02540717688256931,-0.04156477181114299,True,False,llm
"VERB(VERB/advcl:a, *, NOUN/obl:por, VERB/advcl:como)",9.51084109602828e-05,0.0,0.0034906471499025157,0.0,9.51084109602828e-05,9.51084109602828e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.038532569721216936,True,False,human
"VERB(*, NOUN/obl:de, NUM/obl:de)",9.51084109602828e-05,0.0,0.0034906471499025157,0.0,9.51084109602828e-05,9.51084109602828e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.038532569721216936,True,False,human
"VERB(PRON/obl, *, NOUN/ccomp)",9.510551851822657e-05,0.0,0.00493399327328726,0.0,9.510551851822657e-05,9.510551851822657e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02725976844621671,False,False,human
"ADJ(*, ADJ/advcl, NOUN/obl)",9.510551851822657e-05,0.0,0.00493399327328726,0.0,9.510551851822657e-05,9.510551851822657e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02725976844621671,False,False,human
"NOUN(VERB/advcl:de_o, *, NOUN/nmod:de)",9.510551851822657e-05,0.0,0.00493399327328726,0.0,9.510551851822657e-05,9.510551851822657e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02725976844621671,False,False,human
"VERB(NOUN/obl, *, VERB/advcl:até_que)",9.506197779598837e-05,0.0,0.006974595666261713,0.0,9.506197779598837e-05,9.506197779598837e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132544,False,False,human
"VERB(*, NOUN/obl:a, NOUN/obl:a, NOUN/obl:por, NOUN/obl:por)",1.2349261044271335e-05,0.00010740598344719725,0.0009060520784214547,0.0033724315494846223,-9.505672240292591e-05,9.505672240292591e-05,1,6,7,0.018573551263001486,0.11131725417439703,14496421.0,0.05888034087089791,-0.0384964544638158,False,False,llm
"VERB(NOUN/nsubj:pass, NOUN/obl:em, *, NOUN/obl:para)",0.0,9.50486367051836e-05,0.0,0.00499787005841889,-9.50486367051836e-05,9.50486367051836e-05,0,2,2,0.0,0.03710575139146568,14504496.0,0.15754974106896757,-0.026895271294041647,False,False,llm
"NOUN(ADP/case, *, NOUN/nmod:de, VERB/acl:relcl)",9.503951750845968e-05,0.0,0.004930826440112779,0.0,9.503951750845968e-05,9.503951750845968e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.027258346294335344,False,False,human
"VERB(VERB/advcl, PRON/nsubj, *, VERB/advcl:para)",9.503800302859445e-05,0.0,0.004978049629670588,0.0,9.503800302859445e-05,9.503800302859445e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02699933564800306,False,False,human
"PROPN(*, PROPN/nmod:em, VERB/acl:relcl)",9.498703671945157e-05,0.0,0.0069690973196066515,0.0,9.498703671945157e-05,9.498703671945157e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132527,False,False,human
"VERB(*, NOUN/ccomp, NOUN/ccomp, NOUN/ccomp)",0.00011709134207524214,2.2121138049439017e-05,0.0038720928170595703,0.0016239085104210777,9.497020402580312e-05,9.497020402580312e-05,5,1,6,0.09286775631500743,0.01855287569573284,14520663.5,0.10210422435518741,0.03198703426239798,False,False,human
"NOUN(NOUN/nsubj, *, PRON/ref, PRON/ref)",9.496012127596721e-05,0.0,0.004116640098071083,0.0,9.496012127596721e-05,9.496012127596721e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.0830833453875585,0.03262220845003969,False,False,human
"NOUN(*, PROPN/nmod:de, PROPN/nmod:sob)",0.0,9.495760667588797e-05,0.0,0.003593411815161429,-9.495760667588797e-05,9.495760667588797e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.03737126222074769,True,False,llm
"VERB(*, NOUN/obl:de, NOUN/obl:por, NOUN/obl:em)",9.492937123847664e-05,0.0,0.006964866464926096,0.0,9.492937123847664e-05,9.492937123847664e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"NUM(NOUN/obl:em, *)",9.490800059410377e-05,0.0,0.004105778772789482,0.0,9.490800059410377e-05,9.490800059410377e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.03269055374035791,False,False,human
"VERB(ADJ/advcl, NOUN/nsubj, *)",9.487454424201203e-05,0.0,0.004466793062577142,0.0,9.487454424201203e-05,9.487454424201203e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.0300378516110634,False,False,human
"PROPN(*, PRON/conj:e)",0.00034365073418432486,0.00043852526279115526,0.007325009943779432,0.006241117908736244,-9.48745286068304e-05,9.48745286068304e-05,13,28,41,0.24145616641901932,0.5194805194805194,14469665.0,0.0194890808842411,-0.013942542044019627,True,False,llm
"ADJ(*, NOUN/obl:de, NOUN/obl:desde)",0.0,9.486403425954056e-05,0.0,0.0042810376819133675,-9.486403425954056e-05,9.486403425954056e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.03133773019519595,False,False,llm
"ADJ(NOUN/nsubj, *, VERB/conj:mas)",2.1668872775593882e-05,0.00011652717733921919,0.001589822026191962,0.0035545209653024276,-9.48583045636253e-05,9.48583045636253e-05,1,6,7,0.018573551263001486,0.11131725417439703,14496424.0,0.05893677835693146,-0.03445164101815795,False,False,llm
"VERB(PROPN/nsubj, *, NOUN/obl:desde)",0.0,9.485281544781319e-05,0.0,0.003610321487017742,-9.485281544781319e-05,9.485281544781319e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.03715517815184263,True,False,llm
"VERB(*, NOUN/obl:em, VERB/advcl:em)",9.482039286929381e-05,0.0,0.003888186069180248,0.0,9.482039286929381e-05,9.482039286929381e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.03448813487816753,True,False,human
"VERB(*, NOUN/obl:até, VERB/conj:e, VERB/conj:e)",9.48070803028975e-05,0.0,0.0049697608752848265,0.0,9.48070803028975e-05,9.48070803028975e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.026978653930843005,False,False,human
"NOUN(*, VERB/ccomp)",9.475867841659371e-05,0.0,0.004089345941323561,0.0,9.475867841659371e-05,9.475867841659371e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.03277027918208457,False,False,human
"VERB(VERB/advcl:após, *, VERB/advcl:após)",9.47567697942687e-05,0.0,0.006952202881517947,0.0,9.47567697942687e-05,9.47567697942687e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"X(*, VERB/conj:e)",9.475106400747987e-05,0.0,0.004364490473575134,0.0,9.475106400747987e-05,9.475106400747987e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.030701920551769648,False,False,human
"VERB(*, NOUN/obl:durante, VERB/advcl:para)",7.992821001061301e-05,0.0001746289947937068,0.0037688804285916427,0.004687155440468313,-9.470078478309379e-05,9.470078478309379e-05,4,8,12,0.07429420505200594,0.14842300556586271,14499118.0,0.2485206360402974,-0.02226747606606359,False,False,llm
"NOUN(*, SYM/nmod:com)",0.00027947965086119167,0.0003741410409997972,0.007975589468279086,0.006736636969855103,-9.466139013860551e-05,9.466139013860551e-05,8,19,27,0.1485884101040119,0.3525046382189239,14480348.0,0.0346376494216523,-0.012823009295761526,True,False,llm
"VERB(*, NOUN/obl:via, VERB/advcl:para)",0.00011090615565700872,1.6309271223824317e-05,0.004830156738678892,0.0011972604790921023,9.45968844331844e-05,9.45968844331844e-05,3,1,4,0.05572065378900446,0.01855287569573284,14515274.5,0.3166146146157307,0.026883312274763246,False,False,human
"PRON(*, PRON/ref, ADP/ref)",9.458649641659111e-05,0.0,0.003786224334986523,0.0,9.458649641659111e-05,9.458649641659111e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.03532952467016813,True,False,human
"VERB(*, NUM/obj, VERB/conj:e)",9.458313330358512e-05,0.0,0.0043246796414359075,0.0,9.458313330358512e-05,9.458313330358512e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.030929632014375135,False,False,human
"VERB(NOUN/nsubj, *, PROPN/obl:em, PROPN/obl:em, PROPN/obl:em)",0.0,9.457555886192045e-05,0.0,0.0034970098515937787,-9.457555886192045e-05,9.457555886192045e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.03824697203829313,True,False,llm
"VERB(PROPN/nsubj, *, PROPN/obl:em, VERB/advcl:para)",0.00011304980370795148,1.847739292318011e-05,0.004278261858896238,0.0013564218780826832,9.457241078477137e-05,9.457241078477137e-05,4,1,5,0.07429420505200594,0.01855287569573284,14517970.0,0.17914744514304703,0.029799777204930912,False,False,human
"NOUN(*, NOUN/nmod:de, PROPN/nmod:contra)",0.0004903360199526906,0.0005848634954160594,0.008958860039843312,0.009574529382255318,-9.452747546336883e-05,9.452747546336883e-05,18,28,46,0.3343239227340267,0.5194805194805194,14483154.0,0.14264491796645562,-0.010195152040681301,False,False,llm
"NOUN(*, PROPN/nmod:entre, PROPN/nmod:entre, NOUN/nmod:entre)",0.00013269442979919115,3.817556781520483e-05,0.004983749951448081,0.0020782246191754492,9.451886198398632e-05,9.451886198398632e-05,4,2,6,0.07429420505200594,0.03710575139146568,14515279.0,0.4131118992140812,0.02475504347487537,False,False,human
"VERB(NOUN/obl:em, NUM/obl:em, *)",9.45014804866171e-05,0.0,0.003667743262237453,0.0,9.45014804866171e-05,9.45014804866171e-05,4,0,4,0.07429420505200594,0.0,14520660.0,0.04536007858947625,0.03643801264513317,True,False,human
"NOUN(*, NOUN/conj:e, PRON/conj:e)",0.00013539661898889015,4.094373339770393e-05,0.0040307003765441786,0.0021255537430181193,9.445288559118621e-05,9.445288559118621e-05,7,2,9,0.1300148588410104,0.03710575139146568,14523362.0,0.09511359079699166,0.029313605292097568,False,False,human
"VERB(NOUN/obl:durante, *, NOUN/obl:sem, PROPN/obl:em)",9.444994060432554e-05,0.0,0.006929691151927668,0.0,9.444994060432554e-05,9.444994060432554e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132544,False,False,human
"NOUN(*, NOUN/nmod:de, NOUN/nmod:de, NOUN/conj:mas)",0.0,9.444218432372528e-05,0.0,0.004304767461702929,-9.444218432372528e-05,9.444218432372528e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.031026395529833398,False,False,llm
"VERB(NOUN/obj, PROPN/nsubj, PROPN/nsubj, *, PROPN/obl:em)",9.443316156320224e-05,0.0,0.006928460091621373,0.0,9.443316156320224e-05,9.443316156320224e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.01927537375613254,False,False,human
"NUM(*, VERB/conj:mas)",0.00011292452374696578,1.8513037043766787e-05,0.004057116426295715,0.0013590385061529847,9.441148670319898e-05,9.441148670319898e-05,5,1,6,0.09286775631500743,0.01855287569573284,14520663.5,0.10210422435518741,0.031205354180316308,False,False,human
"ADV(*, VERB/advcl:para, VERB/conj:e)",0.0,9.438876527104184e-05,0.0,0.0035222253904721875,-9.438876527104184e-05,9.438876527104184e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.03789816300315265,True,False,llm
"VERB(NOUN/obl:em, *, NOUN/obl:sem)",0.00015278330364082622,5.840093430916654e-05,0.005674119894099485,0.002530933017112702,9.438236933165968e-05,9.438236933165968e-05,4,3,7,0.07429420505200594,0.055658627087198514,14512590.0,0.7037111397562197,0.021483505196560906,False,False,human
"ADV(*, NOUN/obl:a, NOUN/obl:em)",9.436217083333081e-05,0.0,0.004952478063293607,0.0,9.436217083333081e-05,9.436217083333081e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.026945755248578448,False,False,human
"VERB(NOUN/nsubj, SCONJ/mark, NOUN/nsubj, *)",0.0,9.435797223801891e-05,0.0,0.0040070730589096965,-9.435797223801891e-05,9.435797223801891e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.033301694801975805,False,False,llm
"VERB(ADJ/ccomp:speech, VERB/ccomp:speech, *)",4.650961696765301e-05,0.00014083998620502186,0.0034123608666994723,0.0037712650101621994,-9.433036923736884e-05,9.433036923736884e-05,1,8,9,0.018573551263001486,0.14842300556586271,14491043.0,0.01970217153966582,-0.026229889956854185,True,False,llm
"VERB(*, NOUN/obl:em, VERB/advcl:desde_que)",9.430411571555239e-05,0.0,0.006918992135761046,0.0,9.430411571555239e-05,9.430411571555239e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132544,False,False,human
"NOUN(*, NOUN/conj:e, NOUN/nmod:como, NOUN/nmod:como)",1.2869676739084665e-05,0.00010716638503052103,0.0009442344214975612,0.003742950438640217,-9.429670829143636e-05,9.429670829143636e-05,1,5,6,0.018573551263001486,0.09276437847866419,14499112.5,0.10261394545496903,-0.03454618412432099,False,False,llm
"VERB(*, NOUN/obl:de, PRON/obl:fora)",9.428103405138536e-05,0.0,0.0069172986587410865,0.0,9.428103405138536e-05,9.428103405138536e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.01927537375613254,False,False,human
"VERB(VERB/advcl:se, *, VERB/conj:mas)",0.0001072496148382727,0.00020148682404462796,0.0052004921750582545,0.004621740020922348,-9.423720920635526e-05,9.423720920635526e-05,3,11,14,0.05572065378900446,0.20408163265306123,14488359.5,0.032630465509605536,-0.019155328825573862,True,False,llm
"VERB(PRON/nsubj:pass, NOUN/nsubj:pass, *)",0.0,9.422694787899852e-05,0.0,0.004000357642145051,-9.422694787899852e-05,9.422694787899852e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.033311278528598776,False,False,llm
"VERB(NOUN/nsubj, *, NUM/obl:até)",0.00022211177020016023,0.00012789067799650217,0.006501811786514347,0.003921756882039079,9.422109220365806e-05,9.422109220365806e-05,7,6,13,0.1300148588410104,0.11131725417439703,14512607.0,0.7787835864793048,0.017548880383442843,False,False,human
"VERB(*, NOUN/advcl:nem_que)",9.414510700559342e-05,0.0,0.004987525498587691,0.0,9.414510700559342e-05,9.414510700559342e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02669485844154138,False,False,human
"VERB(*, PRON/obl:a, NOUN/obl:com)",6.794176179259854e-05,0.00016208187172446234,0.0035254348381472105,0.004437631651616297,-9.41401099318638e-05,9.41401099318638e-05,2,8,10,0.03714710252600297,0.14842300556586271,14493742.0,0.05803949223843297,-0.02349056029082259,False,False,llm
"VERB(NOUN/nsubj:pass, AUX/aux:pass, *, PRON/obl:agent)",9.41174631504064e-05,0.0,0.0069052976366337756,0.0,9.41174631504064e-05,9.41174631504064e-05,1,0,1,0.018573551263001486,0.0,14512575.0,0.31713079605936323,0.019275373756132537,False,False,human
"PROPN(*, NOUN/nmod:sem)",0.0001597899445832103,0.00025387864962310663,0.006024110534501395,0.005470581634990825,-9.408870503989632e-05,9.408870503989632e-05,4,13,17,0.07429420505200594,0.24118738404452691,14485688.0,0.029262114109341167,-0.016351860649113262,True,False,llm
"NOUN(ADP/case, *, PROPN/nmod:como)",1.4610182080320857e-05,0.00010868688015524352,0.0010719334373558616,0.003652030175564506,-9.407669807492267e-05,9.407669807492267e-05,1,5,6,0.018573551263001486,0.09276437847866419,14499112.5,0.10261394545496903,-0.03495564673254366,False,False,llm
"VERB(NOUN/obl:por, *, VERB/advcl:a_o)",0.0,9.407083703565436e-05,0.0,0.003125469352574177,-9.407083703565436e-05,9.407083703565436e-05,0,5,5,0.0,0.09276437847866419,14496420.0,0.02540717688256931,-0.04256520815027069,True,False,llm
"VERB(*, PROPN/obl:em, NOUN/obl:para)",0.0001441030606821373,5.005760159944891e-05,0.005951330036528896,0.0026380095664701093,9.404545908268838e-05,9.404545908268838e-05,4,2,6,0.07429420505200594,0.03710575139146568,14515276.0,0.4133715557600257,0.020430808514814755,False,False,human
"NOUN(*, PROPN/nmod:em, NOUN/nmod:sem)",0.0,9.403654569102181e-05,0.0,0.004177297769463661,-9.403654569102181e-05,9.403654569102181e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.031835833980309015,False,False,llm
"NOUN(NOUN/nmod:por, *)",0.0002270183292155631,0.00013299485097888653,0.006951114663957101,0.0037462951774184646,9.402347823667657e-05,9.402347823667657e-05,8,7,15,0.1485884101040119,0.12987012987012986,14512601.0,0.7941259115607862,0.016839283170388804,False,False,human
"NOUN(*, ADJ/amod, PRON/nmod:de)",9.402166529550095e-05,0.0,0.0049207066397681885,0.0,9.402166529550095e-05,9.402166529550095e-05,2,0,2,0.03714710252600297,0.0,14515270.0,0.15708733311592854,0.02702187387949329,False,False,human
"VERB(ADP/mark, AUX/aux, *)",0.0001066033812987358,1.2601324992021415e-05,0.004701336859132601,0.0009250608558832412,9.400205630671439e-05,9.400205630671439e-05,3,1,4,0.05572065378900446,0.01855287569573284,14515274.5,0.3166146146157307,0.027744853320324905,False,False,human
"VERB(VERB/advcl:ainda_que, *, NOUN/obl:com)",0.0,9.39823303292222e-05,0.0,0.004099788863699881,-9.39823303292222e-05,9.39823303292222e-05,0,3,3,0.0,0.055658627087198514,14501804.0,0.08342679604797772,-0.03241900756203036,False,False,llm
"NUM(ADP/case, *, PROPN/nmod:em)",0.0,9.396451480051413e-05,0.0,0.0031319059128037904,-9.396451480051413e-05,9.396451480051413e-05,0,5,5,0.0,0.09276437847866419,14496420.0,0.02540717688256931,-0.04242972008495954,True,False,llm
"VERB(*, NOUN/obl:em, NOUN/obl:apos)",9.392798326653553e-05,0.0,0.004271027534916717,0.0,9.392798326653553e-05,9.392798326653553e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.031101234243032776,False,False,human
"VERB(*, NOUN/obl:a, VERB/advcl:pois)",0.00013840940932579888,4.452951890659786e-05,0.004809776184437434,0.002331793876680392,9.387989041920102e-05,9.387989041920102e-05,5,2,7,0.09286775631500743,0.03710575139146568,14517973.0,0.25600102445815576,0.024838379484729747,False,False,human
"ADJ(PROPN/nsubj, AUX/cop, *, ADV/advcl:de_o_que)",0.0,9.387345044698497e-05,0.0,0.003483795520089671,-9.387345044698497e-05,9.387345044698497e-05,0,4,4,0.0,0.07421150278293136,14499112.0,0.04560056172995773,-0.03810703182874169,True,False,llm
"VERB(VERB/advcl:se, *, NOUN/obl:em, VERB/conj:pelosite,facebookou)",9.386906038329987e-05,0.0,0.004265203972953505,0.0,9.386906038329987e-05,9.386906038329987e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.031124161733666472,False,False,human
"VERB(VERB/advcl:se, *, NOUN/obl:de, VERB/conj:e)",9.384340467343894e-05,0.0,0.0042675420767201554,0.0,9.384340467343894e-05,9.384340467343894e-05,3,0,3,0.05572065378900446,0.0,14517965.0,0.08308334627225634,0.031098607405048165,False,False,human
