file_name,file_path,author_type,word_count,matched_words,dictionary_coverage,function (Function Words),pronoun (Pronouns),ppron (Personal Pronouns),i (I),we (We),you (You),shehe (SheHe),they (They),ipron (Impersonal Pronouns),article (Articles),prep (Prepositions),auxverb (Auxiliary Verbs),adverb (Adverbs),conj (Conjunctions),negate (Negations),verb (Verbs),adj (Adjectives),compare (Comparisons),interrog (Interrogatives),number (Numbers),quant (Quantifiers),affect (Affect),posemo (Positive Emotions),negemo (Negative Emotions),anx (Anx),anger (Anger),sad (Sad),social (Social),family (Family),friend (Friends),female (Female),male (Male),cogproc (Cognitive Processes),insight (Insight),cause (Causal),discrep (Discrepancies),tentat (Tentative),certain (Certainty),differ (Differentiation),percept (Perceptual Processes),see (See),hear (Hear),feel (Feel),bio (Biological Processes),body (Body),health (Health),sexual (Sexual),ingest (Ingest),drives (Drives),affiliation (Affiliation),achieve (Achievement),power (Power),reward (Reward),risk (Risk),focuspast (Past Focus),focuspresent (Present Focus),focusfuture (Future Focus),relativ (Relativity),motion (Motion),space (Space),time (Time),work (Work),leisure (Leisure),home (Home),money (Money),relig (Religion),death (Death),informal (Informal Language),swear (Swear),netspeak (Netspeak),assent (Assent),nonflu (Nonfluencies),filler (Filler Words)
118.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/118.txt,human,240,186,77.5,45.833333333333336,14.166666666666666,9.166666666666666,0.0,0.0,0.0,7.916666666666667,1.25,12.916666666666666,19.583333333333332,25.416666666666668,4.166666666666667,5.833333333333333,4.583333333333333,0.0,10.833333333333334,2.9166666666666665,2.5,2.0833333333333335,2.9166666666666665,1.6666666666666667,1.25,1.25,0.0,0.0,0.0,0.0,5.416666666666667,0.0,0.0,0.4166666666666667,2.9166666666666665,8.75,1.6666666666666667,2.0833333333333335,2.0833333333333335,1.25,2.9166666666666665,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.0,0.0,1.6666666666666667,0.4166666666666667,0.4166666666666667,0.0,0.8333333333333334,12.916666666666666,0.4166666666666667,5.416666666666667,8.333333333333334,1.25,1.25,1.6666666666666667,5.833333333333333,0.4166666666666667,12.083333333333334,2.5,4.583333333333333,8.75,10.0,1.25,1.25,1.6666666666666667,0.0,0.0,0.8333333333333334,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0
1180.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1180.txt,human,89,55,61.79775280898876,32.58426966292135,5.617977528089888,4.49438202247191,0.0,0.0,0.0,3.3707865168539324,1.1235955056179776,4.49438202247191,14.606741573033707,21.348314606741575,2.247191011235955,5.617977528089888,4.49438202247191,0.0,5.617977528089888,2.247191011235955,4.49438202247191,2.247191011235955,0.0,1.1235955056179776,1.1235955056179776,1.1235955056179776,0.0,0.0,0.0,0.0,5.617977528089888,0.0,1.1235955056179776,0.0,1.1235955056179776,4.49438202247191,2.247191011235955,2.247191011235955,0.0,0.0,0.0,0.0,1.1235955056179776,1.1235955056179776,1.1235955056179776,1.1235955056179776,2.247191011235955,0.0,1.1235955056179776,0.0,1.1235955056179776,7.865168539325842,1.1235955056179776,0.0,3.3707865168539324,1.1235955056179776,3.3707865168539324,1.1235955056179776,4.49438202247191,0.0,10.112359550561798,3.3707865168539324,5.617977528089888,4.49438202247191,6.741573033707865,2.247191011235955,2.247191011235955,1.1235955056179776,0.0,0.0,2.247191011235955,0.0,2.247191011235955,0.0,0.0,0.0
1181.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1181.txt,human,174,122,70.11494252873563,44.827586206896555,21.264367816091955,15.517241379310345,1.7241379310344827,0.0,0.5747126436781609,12.068965517241379,2.2988505747126435,14.942528735632184,14.942528735632184,20.689655172413794,3.4482758620689653,7.471264367816092,8.620689655172415,1.7241379310344827,10.344827586206897,1.7241379310344827,0.0,6.32183908045977,0.5747126436781609,0.5747126436781609,4.597701149425287,0.5747126436781609,4.022988505747127,0.5747126436781609,1.1494252873563218,1.1494252873563218,9.195402298850574,2.2988505747126435,0.0,4.597701149425287,2.2988505747126435,8.045977011494253,0.0,1.1494252873563218,3.4482758620689653,2.8735632183908044,2.2988505747126435,2.8735632183908044,4.597701149425287,2.2988505747126435,1.7241379310344827,0.5747126436781609,0.5747126436781609,0.0,0.5747126436781609,0.0,0.0,8.620689655172415,0.0,1.7241379310344827,5.172413793103448,1.7241379310344827,1.7241379310344827,4.022988505747127,4.597701149425287,0.5747126436781609,10.919540229885058,5.747126436781609,2.2988505747126435,5.172413793103448,1.7241379310344827,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1182.txt,human,217,140,64.51612903225806,42.857142857142854,14.285714285714286,6.912442396313364,0.0,0.0,0.4608294930875576,6.912442396313364,0.4608294930875576,13.824884792626728,12.903225806451612,16.129032258064516,5.529953917050691,10.599078341013826,11.52073732718894,1.8433179723502304,8.294930875576037,3.686635944700461,2.304147465437788,6.912442396313364,0.9216589861751152,0.9216589861751152,1.8433179723502304,0.9216589861751152,0.4608294930875576,0.0,0.0,0.0,4.147465437788019,0.0,0.0,0.0,0.4608294930875576,8.294930875576037,0.0,1.3824884792626728,3.225806451612903,1.8433179723502304,2.304147465437788,4.147465437788019,3.225806451612903,0.4608294930875576,2.304147465437788,0.4608294930875576,0.4608294930875576,0.0,0.4608294930875576,0.0,0.0,8.294930875576037,0.0,1.3824884792626728,5.990783410138249,1.3824884792626728,0.4608294930875576,2.304147465437788,4.608294930875576,0.4608294930875576,11.059907834101383,3.686635944700461,5.0691244239631335,3.225806451612903,5.529953917050691,0.9216589861751152,0.0,1.3824884792626728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1183.txt,human,40,27,67.5,42.5,12.5,7.5,0.0,0.0,2.5,5.0,5.0,7.5,12.5,20.0,2.5,12.5,10.0,2.5,15.0,5.0,2.5,5.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,12.5,0.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,2.5,5.0,5.0,2.5,12.5,0.0,15.0,10.0,7.5,10.0,5.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1184.txt,human,159,117,73.58490566037736,50.943396226415096,23.89937106918239,14.465408805031446,0.0,0.0,0.0,12.578616352201259,1.8867924528301887,22.0125786163522,18.238993710691823,23.270440251572328,4.40251572327044,8.176100628930818,7.547169811320755,1.8867924528301887,10.062893081761006,6.289308176100629,2.5157232704402515,5.660377358490566,3.1446540880503147,4.40251572327044,3.1446540880503147,1.2578616352201257,1.8867924528301887,0.0,0.0,0.6289308176100629,4.40251572327044,0.0,0.0,0.6289308176100629,0.0,12.578616352201259,0.6289308176100629,3.1446540880503147,5.031446540880503,3.1446540880503147,1.8867924528301887,6.289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20754716981132,2.5157232704402515,2.5157232704402515,4.40251572327044,4.40251572327044,3.1446540880503147,1.2578616352201257,8.176100628930818,0.6289308176100629,8.80503144654088,2.5157232704402515,6.918238993710692,4.40251572327044,5.031446540880503,0.0,0.6289308176100629,1.2578616352201257,0.0,0.0,2.5157232704402515,0.0,2.5157232704402515,0.0,0.0,0.0
1185.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1185.txt,human,154,109,70.77922077922078,50.0,19.48051948051948,13.636363636363637,1.948051948051948,0.0,0.0,10.38961038961039,1.2987012987012987,15.584415584415584,16.883116883116884,24.675324675324674,3.896103896103896,9.090909090909092,5.8441558441558445,3.2467532467532467,11.688311688311689,0.6493506493506493,1.2987012987012987,5.194805194805195,1.948051948051948,0.6493506493506493,3.2467532467532467,1.948051948051948,1.2987012987012987,0.0,0.0,0.0,10.38961038961039,2.5974025974025974,0.0,0.0,2.5974025974025974,12.987012987012987,1.948051948051948,5.8441558441558445,1.948051948051948,2.5974025974025974,0.0,4.545454545454546,2.5974025974025974,0.0,1.2987012987012987,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,9.74025974025974,2.5974025974025974,0.0,1.948051948051948,3.896103896103896,5.194805194805195,3.896103896103896,5.8441558441558445,0.6493506493506493,11.688311688311689,5.194805194805195,8.441558441558442,5.8441558441558445,3.2467532467532467,1.948051948051948,1.948051948051948,0.6493506493506493,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1186.txt,human,234,166,70.94017094017094,49.14529914529915,19.65811965811966,10.683760683760683,0.0,0.0,1.2820512820512822,8.547008547008547,2.9914529914529915,15.811965811965813,16.23931623931624,18.376068376068375,4.700854700854701,10.683760683760683,10.256410256410257,0.8547008547008547,12.393162393162394,4.700854700854701,2.9914529914529915,5.982905982905983,2.5641025641025643,1.7094017094017093,2.9914529914529915,1.7094017094017093,0.8547008547008547,0.0,0.42735042735042733,0.42735042735042733,10.256410256410257,1.2820512820512822,1.7094017094017093,0.42735042735042733,2.5641025641025643,8.547008547008547,0.8547008547008547,1.7094017094017093,3.4188034188034186,2.5641025641025643,1.7094017094017093,2.1367521367521367,2.1367521367521367,0.42735042735042733,1.2820512820512822,0.42735042735042733,1.2820512820512822,0.42735042735042733,0.8547008547008547,0.0,0.42735042735042733,8.11965811965812,2.1367521367521367,0.42735042735042733,3.4188034188034186,2.5641025641025643,1.2820512820512822,2.9914529914529915,8.547008547008547,0.8547008547008547,11.11111111111111,3.4188034188034186,3.8461538461538463,6.410256410256411,5.128205128205129,0.8547008547008547,0.42735042735042733,1.2820512820512822,0.0,0.42735042735042733,0.42735042735042733,0.0,0.0,0.0,0.0,0.42735042735042733
1187.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1187.txt,human,116,78,67.24137931034483,45.689655172413794,19.82758620689655,10.344827586206897,0.0,0.0,0.8620689655172413,7.758620689655173,2.586206896551724,17.24137931034483,20.689655172413794,16.379310344827587,4.310344827586207,8.620689655172415,6.0344827586206895,0.8620689655172413,8.620689655172415,4.310344827586207,0.0,3.4482758620689653,4.310344827586207,0.8620689655172413,2.586206896551724,0.0,2.586206896551724,0.0,0.0,0.8620689655172413,8.620689655172415,0.0,0.0,0.0,2.586206896551724,4.310344827586207,0.0,0.8620689655172413,0.0,0.0,1.7241379310344827,1.7241379310344827,4.310344827586207,2.586206896551724,0.0,1.7241379310344827,0.8620689655172413,0.0,0.8620689655172413,0.0,0.0,5.172413793103448,0.8620689655172413,1.7241379310344827,1.7241379310344827,0.8620689655172413,1.7241379310344827,2.586206896551724,6.0344827586206895,1.7241379310344827,11.206896551724139,3.4482758620689653,6.0344827586206895,5.172413793103448,4.310344827586207,0.8620689655172413,1.7241379310344827,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1188.txt,human,133,88,66.16541353383458,46.61654135338346,17.293233082706767,10.526315789473685,0.0,0.0,0.7518796992481203,9.774436090225564,1.5037593984962405,15.789473684210526,19.548872180451127,23.30827067669173,3.7593984962406015,9.022556390977444,5.2631578947368425,2.255639097744361,9.022556390977444,5.2631578947368425,0.7518796992481203,2.255639097744361,3.7593984962406015,2.255639097744361,3.007518796992481,2.255639097744361,0.7518796992481203,0.0,0.7518796992481203,0.0,4.511278195488722,0.0,0.0,0.0,0.7518796992481203,9.774436090225564,1.5037593984962405,2.255639097744361,0.7518796992481203,0.7518796992481203,2.255639097744361,2.255639097744361,2.255639097744361,1.5037593984962405,0.0,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,9.022556390977444,1.5037593984962405,0.0,6.015037593984962,1.5037593984962405,1.5037593984962405,3.007518796992481,5.2631578947368425,0.0,11.278195488721805,4.511278195488722,4.511278195488722,5.2631578947368425,0.7518796992481203,0.0,0.0,0.7518796992481203,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1189.txt,human,252,167,66.26984126984127,46.42857142857143,19.444444444444443,9.920634920634921,0.0,0.7936507936507936,1.1904761904761905,7.5396825396825395,2.7777777777777777,15.476190476190476,17.857142857142858,19.841269841269842,3.5714285714285716,11.11111111111111,9.126984126984127,3.1746031746031744,7.936507936507937,4.365079365079365,3.5714285714285716,3.5714285714285716,2.7777777777777777,3.9682539682539684,6.349206349206349,3.5714285714285716,2.7777777777777777,0.7936507936507936,0.3968253968253968,0.7936507936507936,3.9682539682539684,0.0,0.0,0.0,0.3968253968253968,10.317460317460318,0.7936507936507936,1.9841269841269842,1.9841269841269842,2.7777777777777777,0.7936507936507936,3.5714285714285716,1.9841269841269842,1.5873015873015872,0.0,0.3968253968253968,0.7936507936507936,0.0,0.3968253968253968,0.0,0.3968253968253968,9.126984126984127,0.7936507936507936,1.9841269841269842,2.380952380952381,2.380952380952381,3.9682539682539684,0.0,6.746031746031746,0.3968253968253968,8.73015873015873,2.7777777777777777,5.555555555555555,1.5873015873015872,3.5714285714285716,0.0,0.0,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/119.txt,human,287,204,71.0801393728223,48.08362369337979,15.331010452961673,8.013937282229966,0.34843205574912894,0.0,0.6968641114982579,6.968641114982578,1.3937282229965158,12.89198606271777,15.679442508710801,24.041811846689896,4.181184668989547,9.40766550522648,9.059233449477352,1.3937282229965158,6.968641114982578,2.7874564459930316,1.7421602787456445,5.2264808362369335,2.7874564459930316,1.0452961672473868,4.878048780487805,1.3937282229965158,3.1358885017421603,0.6968641114982579,1.3937282229965158,0.0,4.181184668989547,0.34843205574912894,0.34843205574912894,0.0,1.7421602787456445,8.710801393728223,0.6968641114982579,3.832752613240418,2.0905923344947737,0.6968641114982579,0.34843205574912894,2.0905923344947737,2.7874564459930316,0.6968641114982579,0.6968641114982579,1.3937282229965158,1.0452961672473868,0.34843205574912894,0.0,0.0,0.6968641114982579,6.968641114982578,0.34843205574912894,1.3937282229965158,3.484320557491289,2.7874564459930316,2.0905923344947737,0.6968641114982579,5.2264808362369335,0.34843205574912894,11.498257839721255,3.1358885017421603,6.968641114982578,4.529616724738676,5.574912891986063,0.0,0.0,0.34843205574912894,0.0,0.0,1.0452961672473868,1.0452961672473868,0.34843205574912894,0.0,0.0,0.0
1190.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1190.txt,human,176,121,68.75,43.75,17.045454545454547,7.954545454545454,0.0,1.1363636363636365,0.0,5.113636363636363,1.7045454545454546,14.204545454545455,17.045454545454547,22.727272727272727,1.7045454545454546,7.386363636363637,7.954545454545454,1.1363636363636365,5.681818181818182,2.272727272727273,1.7045454545454546,5.113636363636363,2.272727272727273,5.113636363636363,5.681818181818182,4.545454545454546,1.1363636363636365,0.0,0.5681818181818182,0.0,5.113636363636363,0.0,0.0,0.0,0.0,9.090909090909092,1.7045454545454546,1.7045454545454546,0.5681818181818182,1.1363636363636365,1.1363636363636365,3.977272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818181818181818,2.840909090909091,0.5681818181818182,2.272727272727273,1.1363636363636365,1.1363636363636365,1.7045454545454546,3.977272727272727,0.0,7.954545454545454,2.272727272727273,6.25,0.5681818181818182,3.409090909090909,0.5681818181818182,0.0,3.977272727272727,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1191.txt,human,140,100,71.42857142857143,48.57142857142857,16.428571428571427,9.285714285714286,0.7142857142857143,0.0,0.0,7.857142857142857,0.7142857142857143,14.285714285714286,14.285714285714286,16.428571428571427,7.142857142857143,11.428571428571429,10.0,2.142857142857143,14.285714285714286,3.5714285714285716,2.142857142857143,5.714285714285714,0.7142857142857143,3.5714285714285716,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.7142857142857143,0.0,15.714285714285714,1.4285714285714286,2.142857142857143,4.285714285714286,5.714285714285714,1.4285714285714286,6.428571428571429,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,2.857142857142857,1.4285714285714286,3.5714285714285716,2.142857142857143,2.142857142857143,2.857142857142857,6.428571428571429,3.5714285714285716,14.285714285714286,7.142857142857143,7.857142857142857,4.285714285714286,7.142857142857143,1.4285714285714286,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1192.txt,human,138,92,66.66666666666667,47.82608695652174,13.043478260869565,5.072463768115942,0.0,0.0,0.0,4.3478260869565215,0.7246376811594203,12.318840579710145,17.391304347826086,22.463768115942027,8.695652173913043,4.3478260869565215,7.971014492753623,0.0,10.869565217391305,2.1739130434782608,0.0,2.1739130434782608,2.898550724637681,0.7246376811594203,5.797101449275362,2.1739130434782608,3.6231884057971016,0.0,2.898550724637681,0.0,3.6231884057971016,0.0,0.0,0.0,0.0,5.797101449275362,0.0,0.7246376811594203,2.1739130434782608,2.1739130434782608,1.4492753623188406,0.7246376811594203,2.898550724637681,0.7246376811594203,1.4492753623188406,0.7246376811594203,0.7246376811594203,0.7246376811594203,0.0,0.0,0.0,5.072463768115942,2.898550724637681,0.0,2.1739130434782608,0.0,0.0,2.898550724637681,2.898550724637681,2.898550724637681,11.594202898550725,4.3478260869565215,3.6231884057971016,4.3478260869565215,0.0,0.0,0.7246376811594203,0.0,1.4492753623188406,2.1739130434782608,0.7246376811594203,0.0,0.0,0.0,0.0,0.7246376811594203
1193.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1193.txt,human,94,65,69.14893617021276,47.87234042553192,19.148936170212767,8.51063829787234,0.0,0.0,0.0,5.319148936170213,3.1914893617021276,15.957446808510639,17.02127659574468,17.02127659574468,2.127659574468085,17.02127659574468,5.319148936170213,4.25531914893617,11.702127659574469,3.1914893617021276,1.0638297872340425,3.1914893617021276,4.25531914893617,3.1914893617021276,4.25531914893617,1.0638297872340425,3.1914893617021276,0.0,0.0,0.0,4.25531914893617,0.0,0.0,0.0,1.0638297872340425,14.893617021276595,3.1914893617021276,6.382978723404255,0.0,1.0638297872340425,2.127659574468085,3.1914893617021276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595744680851,0.0,1.0638297872340425,6.382978723404255,3.1914893617021276,4.25531914893617,3.1914893617021276,8.51063829787234,0.0,14.893617021276595,6.382978723404255,4.25531914893617,8.51063829787234,3.1914893617021276,0.0,0.0,2.127659574468085,0.0,0.0,1.0638297872340425,0.0,0.0,0.0,0.0,1.0638297872340425
1194.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1194.txt,human,95,65,68.42105263157895,50.526315789473685,21.05263157894737,12.631578947368421,0.0,0.0,0.0,8.421052631578947,4.2105263157894735,16.842105263157894,17.894736842105264,17.894736842105264,8.421052631578947,7.368421052631579,7.368421052631579,2.1052631578947367,12.631578947368421,2.1052631578947367,2.1052631578947367,5.2631578947368425,0.0,2.1052631578947367,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,3.1578947368421053,0.0,0.0,0.0,0.0,8.421052631578947,0.0,3.1578947368421053,2.1052631578947367,2.1052631578947367,1.0526315789473684,4.2105263157894735,2.1052631578947367,0.0,0.0,2.1052631578947367,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,10.526315789473685,0.0,1.0526315789473684,3.1578947368421053,4.2105263157894735,5.2631578947368425,1.0526315789473684,9.473684210526315,1.0526315789473684,10.526315789473685,6.315789473684211,6.315789473684211,6.315789473684211,3.1578947368421053,0.0,0.0,2.1052631578947367,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1195.txt,human,66,45,68.18181818181819,40.90909090909091,16.666666666666668,13.636363636363637,0.0,0.0,0.0,7.575757575757576,6.0606060606060606,10.606060606060606,19.696969696969695,16.666666666666668,4.545454545454546,4.545454545454546,6.0606060606060606,1.5151515151515151,12.121212121212121,1.5151515151515151,0.0,3.0303030303030303,0.0,0.0,7.575757575757576,1.5151515151515151,4.545454545454546,1.5151515151515151,1.5151515151515151,0.0,4.545454545454546,0.0,0.0,0.0,1.5151515151515151,4.545454545454546,0.0,1.5151515151515151,1.5151515151515151,0.0,0.0,1.5151515151515151,6.0606060606060606,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,12.121212121212121,0.0,0.0,9.090909090909092,1.5151515151515151,3.0303030303030303,3.0303030303030303,6.0606060606060606,0.0,6.0606060606060606,4.545454545454546,3.0303030303030303,1.5151515151515151,6.0606060606060606,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1196.txt,human,200,161,80.5,48.5,20.5,15.5,2.0,0.0,1.5,10.0,3.5,14.0,13.0,18.0,5.0,11.0,9.0,4.5,12.5,2.5,2.0,5.5,1.5,1.0,8.5,3.5,3.5,2.0,0.0,0.5,14.0,1.0,3.5,2.5,3.5,16.0,1.5,4.5,2.5,2.0,1.0,7.5,4.0,1.5,2.5,1.0,2.0,1.0,0.0,0.0,1.0,15.0,2.5,1.0,10.0,1.5,4.0,5.0,5.0,0.5,9.5,3.0,5.5,3.0,7.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1197.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1197.txt,human,97,56,57.7319587628866,36.08247422680412,9.278350515463918,4.123711340206185,0.0,0.0,1.0309278350515463,3.0927835051546393,0.0,8.24742268041237,11.34020618556701,12.371134020618557,6.185567010309279,5.154639175257732,10.309278350515465,3.0927835051546393,11.34020618556701,7.216494845360825,4.123711340206185,2.0618556701030926,3.0927835051546393,3.0927835051546393,1.0309278350515463,1.0309278350515463,0.0,0.0,0.0,0.0,3.0927835051546393,0.0,1.0309278350515463,0.0,0.0,13.402061855670103,0.0,3.0927835051546393,2.0618556701030926,2.0618556701030926,4.123711340206185,4.123711340206185,1.0309278350515463,0.0,1.0309278350515463,0.0,1.0309278350515463,0.0,0.0,0.0,1.0309278350515463,5.154639175257732,0.0,0.0,3.0927835051546393,1.0309278350515463,1.0309278350515463,2.0618556701030926,3.0927835051546393,4.123711340206185,15.463917525773196,6.185567010309279,4.123711340206185,5.154639175257732,1.0309278350515463,0.0,0.0,0.0,2.0618556701030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1198.txt,human,88,72,81.81818181818181,48.86363636363637,27.272727272727273,10.227272727272727,0.0,0.0,1.1363636363636365,10.227272727272727,1.1363636363636365,26.136363636363637,18.181818181818183,14.772727272727273,6.818181818181818,15.909090909090908,13.636363636363637,2.272727272727273,14.772727272727273,5.681818181818182,3.409090909090909,10.227272727272727,4.545454545454546,2.272727272727273,9.090909090909092,3.409090909090909,5.681818181818182,3.409090909090909,2.272727272727273,0.0,12.5,0.0,1.1363636363636365,0.0,2.272727272727273,15.909090909090908,5.681818181818182,1.1363636363636365,4.545454545454546,1.1363636363636365,0.0,3.409090909090909,2.272727272727273,0.0,2.272727272727273,0.0,2.272727272727273,0.0,0.0,0.0,2.272727272727273,10.227272727272727,2.272727272727273,1.1363636363636365,5.681818181818182,2.272727272727273,3.409090909090909,3.409090909090909,9.090909090909092,2.272727272727273,4.545454545454546,0.0,2.272727272727273,3.409090909090909,2.272727272727273,0.0,0.0,0.0,1.1363636363636365,0.0,3.409090909090909,0.0,1.1363636363636365,0.0,0.0,2.272727272727273
1199.txt,/home/pedrest/Projects/noticias_falsas_humano_maquina_caracterizacao/corpus/Fake.br-Corpus-master/full_texts/fake_br_clean/1199.txt,human,163,103,63.190184049079754,41.717791411042946,12.883435582822086,7.975460122699387,0.0,0.0,0.0,7.361963190184049,0.6134969325153374,11.656441717791411,14.110429447852761,19.631901840490798,7.361963190184049,4.9079754601226995,6.134969325153374,1.2269938650306749,12.269938650306749,2.4539877300613497,0.6134969325153374,3.067484662576687,1.8404907975460123,0.0,4.294478527607362,1.2269938650306749,3.067484662576687,0.0,0.0,3.067484662576687,5.521472392638037,0.6134969325153374,0.6134969325153374,0.0,2.4539877300613497,10.429447852760736,1.2269938650306749,4.294478527607362,3.067484662576687,2.4539877300613497,0.6134969325153374,1.8404907975460123,0.6134969325153374,0.0,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,13.496932515337424,1.2269938650306749,3.067484662576687,7.361963190184049,3.067484662576687,3.067484662576687,2.4539877300613497,8.588957055214724,0.6134969325153374,10.429447852760736,6.134969325153374,6.748466257668712,3.6809815950920246,3.6809815950920246,1.8404907975460123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
