file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
423.txt,fake_br_llm,0.06654,0.03718,0.62231,24.60335,0.37769,2.2,3.10063,23.22727,0.36791,10,22,511,0.02935,0.15068,0.03718,0.02348,0.0,0.0,0.01174,420625.13208,4.31658,4.67011,1170.0,1.67686,1.52036,2.03995,1.88927,5.30993,5.54569,0.81333,11.36679,1487.16929,0.00243,0.76944,0.09393,0.00587,0.03131,0.0,0.04697,0.00196,0.03914,0.0,0.0137,4.6875,2.85714,2.83117,7.64516,3.04597,7.40909,54.81818,0.5494,1.64767,0,0.09524,0.61905,0.61905,0.42424,0.95238,0.59307,0.80952,0.83345,0.03596,0.80643,0.03897,0.9101,0.04332,0.88277,0.03326,0.90799,0.03788,0,0,0,0,0,0,-0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.69811,0,0,1.0,0.33648,0.47799,0.91176,0.2,0.0,0.05126,0.68421,0.11765,0.0,0.03922,3.93165,0.74293,0.0,0.59363,0.35458,0.05179,0.90973,0.63158,0.46429,0.05258,4.19847,10.96861,0,0.05479,4.89205,0.68252,0.0,0.10359,0.66932,0.22709,0.31777,9.45999,0.01761,5.23193,1.47923,0.06375,0.14343,0.30677,0.40637,4.0849,0.6177,0.0,0.45817,0.49402,0.04781,1.0,0.04545,23,7.10909,0.0,1,0,0.0,0.84539,0.54545,0.27778,0.06955,0.0,0,0.236,0.53333,0.11765,0.0,0.03608,0.0,0.125,0.13551,0.05088,0,0,0.2,0,0,0,0,0,0,0,0.13333,0,0,0,0,0,0.0,0.09524,0,0,37,10,7.11549,0.09091,5.22856,0.94805,0.23529,0.03125,0.05721,0.86364,0.60692
424.txt,fake_br_llm,0.06935,0.02635,0.6172,34.90658,0.3828,3.18182,2.93933,20.6,0.36477,11,35,721,0.05409,0.15673,0.0319,0.02497,0.0,0.00139,0.00555,365266.19101,4.04881,4.35628,588.2,1.72443,1.62569,1.81306,1.7224,5.11261,5.32201,0.79612,11.45816,1464.69182,0.00613,0.79637,0.0957,0.00693,0.04161,0.00139,0.04716,0.00277,0.03606,0.0,0.00832,3.22449,3.25,2.38362,6.77273,2.97186,7.27143,48.05714,0.60445,1.61232,0,0.23529,1.29412,0.26471,0.33445,0.26471,0.32773,0.23529,0.8155,0.07216,0.81375,0.07103,0.93619,0.02188,0.89202,0.04251,0.92087,0.03619,0,0,0,0,0,0,-0.0,0,0,0,0.25,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.63596,0,0,0.75,0.3236,0.41573,0.98,0.18519,0.0,0.05284,0.63158,0.16667,0.0,0.04276,4.00839,0.78411,0.0,0.53429,0.41714,0.04857,0.94133,0.64286,0.41667,0.05366,3.52987,10.9436,0,0.07074,4.62804,0.77092,0.0,0.20286,0.66,0.13714,0.34124,8.397,0.02358,5.14162,1.60442,0.07429,0.17714,0.26571,0.38,4.2743,0.63481,0.0,0.36286,0.59429,0.04286,1.0,0.05714,29,6.36895,0.17143,1,0,0.0,0.9128,0.52381,0.18182,0.08492,0.0,0,0.22444,0.4359,0.17857,0.0,0.05196,0.25,0.04059,0.15636,0.04022,0,0,0.02564,0,0,0,0,0,0,0,0.10256,0,0,0,0,0,0.55882,0.17647,0,0,40,10,7.6949,0.11429,4.99754,0.87143,0.36364,0.04167,0.07009,0.65714,0.62022
425.txt,fake_br_llm,0.07538,0.05025,0.67839,33.21444,0.32161,11.0,2.87407,18.09091,0.37186,1,11,199,0.0201,0.1809,0.01508,0.01508,0.0,0.0,0.0,669900.76296,4.38372,4.88662,3217.45455,2.40573,2.09527,2.90536,2.60064,5.2173,5.58248,0.97143,10.43252,1331.41907,0.0,0.786,0.09045,0.00503,0.02513,0.0,0.04523,0.00503,0.03015,0.0,0.01508,4.13333,5.16667,2.21212,7.38462,2.76324,7.31818,38.54545,0.54786,2.10938,4.33333,0.0,0.0,0.2,0.23636,0.6,0.52727,0.3,0.76332,0.05744,0.77904,0.06376,0,0,0.84959,0.04871,0.87033,0.04819,0.07143,2.33333,1.25,0.67857,2.91667,0.03571,0.25,0.10714,0.5,0,0,0.09091,0.15152,0.51515,0.48485,0.24242,0.07143,0,0,0.0,0.25,0.16667,0.0,0.0,0.16667,0.33333,0.08333,0.71852,0.5,0,0,0.28148,0.14815,0.93333,0.2381,0.0,0.07879,0.8,0.2,0.0,0.06608,4.07879,0.73371,0.00926,0.47222,0.48148,0.03704,0.91194,0.72727,0.5,0.06438,3.81416,10.40547,3,0.0402,4.76989,0.6757,0.0,0.12037,0.71296,0.16667,0.35938,7.40923,0.0201,5.27688,1.3506,0.0,0.24074,0.31481,0.34259,4.22119,0.62191,0.0,0.41667,0.56481,0.01852,1.0,0.09091,14,4.10909,0.27273,1,0.03318,0.0402,0.87838,0.6,0.2381,0.11085,0.0,0.0,0.37143,1.0,0.04762,0.0,0.02168,0,0.23077,0.16,0.06533,0.14286,0.0,0.25,0.0,0.05882,0.0,0.0,0.76471,0.17647,0.28571,0.0,0.25,0.0,0.0,0.42857,0.09524,0.0,0.0,0.21429,1.0,25,10,5.3844,0.09091,2.87325,0.88889,0.23077,0.06667,0.05465,0.54545,0.47407
426.txt,fake_br_llm,0.0814,0.01938,0.66279,10.24957,0.33721,2.75,3.19883,23.45455,0.37984,4,11,258,0.03101,0.18217,0.02326,0.0155,0.0,0.0,0.00775,568273.52047,4.02529,4.54755,776.36364,1.84536,1.68582,2.25209,1.98127,5.02054,5.37847,0.55814,10.53908,1897.83986,0.0,0.80409,0.06202,0.0,0.01938,0.0,0.03488,0.0,0.03101,0.0,0.01163,1.85,1.33333,2.52326,8.075,2.88419,7.45455,49.36364,0.54365,1.96552,6.0,0.0,0.0,0.4,0.50909,0.6,0.58182,0.3,0.88571,0.04149,0.86903,0.03201,0.94003,0.01876,0.91418,0.03397,0.92506,0.03017,0.04444,3.75,0.84444,0.4,3.16667,0.15556,0.08333,0.08889,0.4,0.0,0,0.14894,0.21277,0.53191,0.46809,0.10638,0.02222,0.0,0,0.16667,0.0,0.0,0.0,0.25,0.41667,0.08333,0.08333,0.65497,0.6,1.0,0,0.34503,0.66082,1.0,0.14286,0.0,0.04897,0.8,0.05,0.0,0.01793,3.95643,0.68385,0.0,0.5461,0.42553,0.02837,0.94153,0.63636,0.54167,0.03241,3.89933,10.49159,6,0.07364,4.58253,0.71206,0.00709,0.1773,0.68794,0.12766,0.32184,9.58647,0.00388,5.65087,1.44652,0.04965,0.0922,0.22695,0.50355,4.05549,0.56931,0.0,0.49645,0.50355,0.0,0,0.0,18,5.72576,0.0,1,0.0658,0.06667,0.88776,0.5,0.23333,0.06337,0.0,0.04167,0.44444,0.5,0.09524,0.0,0.02819,0,0.14706,0.13356,0.04651,0.15556,0.0,0.0,0.0,0.03571,0.17857,0.07143,0.21429,0.46429,0.4,0.0,0.875,0.0,0.03571,0.68889,0.04,0.2,0.0,0.2,0.28571,30,17,4.49977,0.0,4.22354,0.91489,0.25,0.08696,0.0557,1.0,0.50877
427.txt,fake_br_llm,0.08559,0.06532,0.64189,14.44586,0.35811,2.125,3.16491,26.11765,0.32432,8,17,444,0.05631,0.16667,0.0473,0.03378,0.0,0.0,0.01351,195476.42105,4.20121,4.32186,254.64706,1.19271,1.19271,1.01706,1.01706,5.11114,5.20715,0.76471,11.19902,1314.06464,0.0,0.80774,0.11937,0.01351,0.0473,0.0,0.0473,0.00225,0.02703,0.0,0.01577,3.24324,2.85,2.42478,7.125,2.96077,7.5,65.52941,0.53849,1.79245,7.55,0.0,0.0,0.375,0.65441,0.6875,0.99265,0.625,0.86204,0.04865,0.85091,0.06166,0.92585,0.0227,0.9073,0.04372,0.92201,0.04714,0.0,3.35,1.10448,0.65672,3.7,0.10448,0.1,0.28358,0.86364,0.75,0,0.06757,0.21622,0.59459,0.40541,0.12162,0.02985,0.0,0,0.15,0.15,0.1,0.05,0.05,0.25,0.2,0.05,0.60351,0.13636,0.25,0,0.19298,0.42105,0.86842,0.16667,0.025,0.04706,0.58621,0.15,0.0,0.04117,4.03925,0.74355,0.01887,0.50943,0.43868,0.03302,0.90441,0.67742,0.47917,0.05767,3.87607,11.58223,6,0.07207,4.78017,0.75176,0.0,0.16981,0.66981,0.16038,0.36617,10.62724,0.03153,5.10634,1.62801,0.07547,0.18868,0.27358,0.37264,4.21585,0.59849,0.0,0.40566,0.57547,0.01887,1.0,0.0,24,5.65784,0.11765,1,0.05147,0.05066,0.84044,0.53846,0.2,0.07324,0.0,0.20588,0.24051,0.64,0.15,0.0,0.03857,0,0.06667,0.14786,0.03153,0.22388,0.0,0.12,0.0,0.06667,0.02222,0.02222,0.57778,0.26667,0.25373,0.08,0.28,0.0,0.04444,0.40299,0.0,0.1875,0.0,0.29851,0.14286,40,12,8.41485,0.0,4.47814,0.91892,0.25,0.05,0.0542,0.88235,0.55789
428.txt,fake_br_llm,0.09783,0.02174,0.6413,35.14,0.3587,8.0,2.79661,23.0,0.3913,1,8,184,0.04348,0.13043,0.0163,0.01087,0.0,0.0,0.00543,800830.65254,3.7766,4.41698,185.0,1.71613,1.71613,1.64262,1.64262,4.87642,5.27751,1.18182,10.46404,1141.46818,0.0,0.77047,0.08152,0.01087,0.02174,0.0,0.03261,0.00543,0.02717,0.0,0.0163,2.55556,5.66667,3.4,5.875,2.94505,7.625,53.5,0.64544,1.78788,7.875,0.0,0.0,1.57143,1.0,1.57143,1.07143,1.42857,0.86514,0.0527,0.83667,0.05499,0,0,0.88974,0.0396,0.90365,0.0417,0.09091,2.75,1.09091,0.77273,3.0,0.18182,0.0,0.13636,0.42857,0,0,0.16667,0.16667,0.66667,0.33333,0.0,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.62712,0.57143,0,0,0.26271,0.47458,0.94444,0.2,0.04348,0.04864,1.0,0.08,0.0,0.02739,3.83936,0.62877,0.01136,0.56818,0.42045,0.0,0.87421,0.71429,0.44444,0.07315,3.93684,10.78437,4,0.07065,4.56649,0.71301,0.0,0.20455,0.68182,0.11364,0.48485,9.36522,0.02717,5.60731,1.15417,0.01136,0.10227,0.32955,0.45455,4.04703,0.51238,0.0,0.47727,0.51136,0.01136,1.0,0.0,19,5.78542,0.125,1,0.11471,0.09942,0.75,0.53846,0.25,0.10155,0.0,0.0,0.6,0.75,0.14286,0.0,0.0491,0,0.18182,0.12676,0.0163,0.27273,0.0,0.25,0.05556,0.0,0.0,0.11111,0.22222,0.61111,0.27273,0.0,0.5,0.0,0.0,0.63636,0.04762,0.42857,0.0,0.31818,0.75,34,13,5.83095,0.0,4.85341,0.95833,0.25,0.08696,0.05362,0.875,0.55932
429.txt,fake_br_llm,0.0793,0.02643,0.61674,43.03623,0.38326,11.0,2.78571,20.63636,0.37445,1,11,227,0.03965,0.13656,0.03965,0.03524,0.0,0.0,0.00441,155340.57857,4.05419,4.38044,882.45455,1.37073,1.37073,1.76509,1.62809,5.05042,5.26184,0.55172,10.99662,922.77679,0.0,0.7675,0.09251,0.00881,0.04405,0.0,0.04846,0.00881,0.03524,0.0,0.00441,4.17647,5.33333,2.3125,9.375,2.87045,6.86364,49.45455,0.6491,1.6092,5.75,0.0,0.0,1.0,0.70909,1.3,0.90909,1.1,0.784,0.07149,0.76481,0.0738,0,0,0.84822,0.0389,0.86686,0.04838,0.10714,2.33333,1.28571,0.92857,3.0,0.07143,0.25,0.28571,0.72727,0.0,0,0.09375,0.0625,0.625,0.375,0.21875,0.03571,0.0,0,0.0,0.16667,0.41667,0.0,0.0,0.41667,0.0,0.0,0.63571,0.27273,1.0,0,0.19286,0.27143,0.88889,0.2,0.0303,0.05136,0.83333,0.15385,0.0,0.04911,4.00282,0.72347,0.01099,0.59341,0.37363,0.02198,0.8561,0.625,0.45833,0.05258,4.28829,10.92042,6,0.07048,4.61353,0.7918,0.0,0.17582,0.63736,0.18681,0.35632,8.40609,0.02203,5.55896,1.66483,0.05495,0.14286,0.1978,0.42857,4.09356,0.59565,0.0,0.53846,0.45055,0.01099,1.0,0.18182,19,5.84848,0.09091,1,0.10153,0.09333,0.71765,0.56522,0.2,0.10601,0.0,0.05,0.425,0.77778,0.15385,0.0,0.04879,0,0.18182,0.19173,0.03965,0.17857,0.0,0.11111,0.13043,0.0,0.08696,0.13043,0.17391,0.34783,0.21429,0.0,0.22222,0.0,0.13043,0.39286,0.03448,0.4,0.0,0.21429,0.5,43,9,9.19756,0.09091,4.87901,0.90323,0.26667,0.0,0.07395,0.63636,0.62143
43.txt,fake_br_llm,0.05914,0.02151,0.6129,33.31796,0.3871,1.7,2.9693,21.88235,0.41667,10,17,372,0.03226,0.11559,0.03763,0.02688,0.0,0.0,0.00538,294738.05263,3.96934,4.58591,3422.11765,1.71147,1.71147,2.13912,2.13912,5.13292,5.51985,0.83333,11.78998,807.31114,0.0,0.72963,0.07527,0.00806,0.04032,0.00269,0.02151,0.00269,0.02688,0.0,0.00538,1.95455,2.0,2.872,6.74286,2.75337,6.44118,50.82353,0.61126,1.58333,6.57143,0.0,0.0,1.3125,0.67647,1.625,0.83088,1.4375,0.76122,0.13961,0.70399,0.04596,0.72449,0.16145,0.81195,0.11105,0.85657,0.09049,0.14286,2.5,1.97143,0.88571,4.92857,0.08571,0.35714,0.34286,0.8,0.0,0,0.04545,0.20455,0.56818,0.43182,0.18182,0.11429,0.0,0,0.0,0.14286,0.14286,0.0,0.0,0.35714,0.35714,0.0,0.65351,0.2,1.0,0,0.38158,0.53509,0.90909,0.25,0.0,0.05826,0.75,0.05882,0.0,0.02031,3.93122,0.74577,0.00599,0.56287,0.40719,0.02395,0.83643,0.75,0.4,0.09267,3.46524,11.13125,6,0.05108,4.59624,0.67563,0.0,0.16766,0.76048,0.07186,0.34311,8.91638,0.01882,5.52147,1.46656,0.03593,0.1497,0.26347,0.44311,4.0627,0.62251,0.0,0.47305,0.50898,0.01796,0.75,0.05882,20,5.63529,0.11765,1,0.08512,0.0884,0.74071,0.58333,0.26923,0.10078,0.0,0.0,0.33333,0.66667,0.09524,0.0,0.03481,0,0.09524,0.15566,0.08333,0.2,0.0,0.33333,0.0,0.19231,0.03846,0.03846,0.26923,0.38462,0.28571,0.0,0.25,0.0,0.07692,0.45714,0.17647,0.5625,0.0,0.28571,0.33333,51,4,10.62119,0.11765,4.22048,0.90698,0.16,0.0,0.05483,0.70588,0.63158
430.txt,fake_br_llm,0.08933,0.03226,0.60298,27.45718,0.39702,2.375,3.07407,21.21053,0.33002,8,19,403,0.05459,0.15136,0.03226,0.01985,0.0,0.00248,0.00993,394778.66667,4.2519,4.3657,268.52632,1.00258,1.00258,1.189,1.10811,5.20115,5.29893,1.09615,11.41869,1042.12202,0.01645,0.76928,0.08685,0.00993,0.03474,0.0,0.04467,0.0,0.02481,0.0,0.00993,1.81818,1.0,2.01835,6.54717,2.69309,7.71053,47.26316,0.53107,1.51875,5.7619,0.44444,1.11111,0.33333,0.40351,0.94444,0.74269,0.72222,0.82688,0.08179,0.81894,0.04838,0.91941,0.01942,0.88857,0.04372,0.91307,0.03988,0.0,2.57143,1.40741,0.5,3.61905,0.05556,0.04762,0.22222,0.52174,0.0,0.0,0.08621,0.17241,0.65517,0.34483,0.08621,0.01852,0.0,0.4,0.19048,0.09524,0.28571,0.0,0.0,0.19048,0.19048,0.04762,0.59671,0.47826,1.0,0.6,0.33333,0.4856,0.80556,0.21053,0.0,0.06367,0.61538,0.22222,0.0,0.05578,3.92675,0.66707,0.0,0.58602,0.4086,0.00538,0.84743,0.64706,0.35,0.08081,3.12808,11.81951,4,0.07692,4.8316,0.72562,0.0,0.14516,0.65591,0.19892,0.41574,8.64897,0.01489,5.31746,1.49222,0.04839,0.16667,0.24194,0.45699,4.14001,0.52473,0.0,0.41935,0.58065,0.0,0.5,0.05263,37,6.69825,0.05263,1,0.04329,0.04358,0.78676,0.53333,0.11111,0.09196,0.0,0.11765,0.3038,0.68182,0.25,0.0,0.06233,0.4,0.05556,0.15767,0.04467,0.16667,0.0,0.09091,0.0,0.0,0.0,0.02564,0.82051,0.10256,0.25926,0.04545,0.13636,0.0,0.05128,0.51852,0.125,0.61111,0.44444,0.22222,0.33333,40,9,7.89123,0.05263,5.59754,0.80328,0.33333,0.05263,0.08166,0.84211,0.65844
431.txt,fake_br_llm,0.05263,0.04511,0.59398,38.51165,0.40602,3.25,2.88608,20.46154,0.29699,4,13,266,0.1015,0.19925,0.01504,0.00376,0.0,0.0,0.01128,344841.8038,3.97294,4.22492,337.76923,1.83392,1.66362,1.822,1.58931,5.01651,5.20021,0.625,10.6082,1394.30694,0.00689,0.79719,0.04511,0.00376,0.00376,0.01128,0.01504,0.01128,0.00752,0.0,0.01128,2.78571,2.2,2.17188,8.5,2.82883,7.15385,49.07692,0.54502,1.46296,7.76923,0.33333,1.25,0.58333,0.53846,0.08333,0.60256,0.08333,0.8167,0.09574,0.8316,0.07307,0.94696,0.00956,0.88858,0.08676,0.9017,0.08205,0.0,3.15385,0.80488,0.73171,2.53846,0.2439,0.46154,0.04878,0.2,0.0,0.0,0.04,0.16,0.62,0.38,0.18,0.02439,0.0,0.0,0.07692,0.15385,0.15385,0.0,0.07692,0.46154,0.07692,0.0,0.66456,0.8,1.0,1.0,0.29114,0.62658,1.0,0.28571,0.0,0.07026,0.91667,0.11765,0.0,0.04882,4.10853,0.8266,0.0,0.4876,0.46281,0.04959,0.91102,0.625,0.33333,0.0747,4.28462,10.29068,8,0.07895,4.83433,0.68725,0.0,0.14876,0.65289,0.19835,0.45778,8.34853,0.01504,4.79883,1.48445,0.06612,0.23967,0.32231,0.31405,4.28586,0.59686,0.0,0.33058,0.64463,0.02479,1.0,0.0,27,6.44872,0.0,1,0.02189,0.03019,0.87342,0.7,0.17647,0.13578,0.0,0.08824,0.45714,0.62963,0.3,0.0,0.09503,0.0,0.14894,0.22713,0.01128,0.31707,0.02857,0.11111,0.11429,0.02857,0.08571,0.11429,0.37143,0.22857,0.2439,0.0,0.37037,0.0,0.02857,0.68293,0.05882,0.91667,0.33333,0.36585,0.6,34,7,7.66225,0.23077,5.31654,0.86792,0.26316,0.1,0.04345,0.76923,0.68354
432.txt,fake_br_llm,0.06496,0.02393,0.65128,19.67183,0.34872,2.33333,3.12861,20.89286,0.39487,12,28,585,0.03077,0.16752,0.02051,0.01197,0.0,0.00171,0.00684,687448.12336,4.06986,4.4507,742.96429,1.94821,1.73832,2.29896,2.05864,5.03408,5.29846,0.6,11.22372,1364.36157,0.0042,0.8037,0.04957,0.01026,0.01709,0.00171,0.01538,0.00171,0.02393,0.0,0.01026,2.43243,2.33333,2.09268,11.42029,2.92999,7.05357,49.14286,0.57187,1.86765,6.27586,0.2963,0.96296,0.18519,0.19841,0.33333,0.46561,0.22222,0.78112,0.11402,0.76318,0.10678,0.87805,0.04573,0.86274,0.08073,0.90174,0.06053,0.06098,2.82759,1.14634,0.4878,3.24138,0.10976,0.51724,0.14634,0.75,0.0,0.0,0.11,0.15,0.47,0.53,0.27,0.07317,0.0,0.0,0.03448,0.13793,0.17241,0.06897,0.03448,0.2069,0.31034,0.03448,0.59318,0.25,1.0,1.0,0.36483,0.48556,0.84211,0.1875,0.0,0.05171,0.64286,0.16667,0.0,0.03794,3.9893,0.84464,0.00699,0.58392,0.32867,0.08042,0.94479,0.66667,0.46154,0.05818,4.13313,11.28569,5,0.04615,4.71243,0.68562,0.0,0.16434,0.67133,0.16434,0.34029,8.53219,0.01197,5.18147,1.59577,0.07692,0.12937,0.32517,0.34615,4.22343,0.67568,0.0,0.3986,0.55245,0.04895,1.0,0.03571,23,6.15417,0.03571,1,0.05955,0.04904,0.93598,0.66667,0.25,0.11049,0.0,0.08,0.23958,0.5,0.11765,0.0,0.04234,0.0,0.05128,0.14843,0.05641,0.14634,0.0,0.11111,0.09434,0.0,0.07547,0.11321,0.07547,0.64151,0.34146,0.0,0.5,0.0,0.0,0.5,0.11538,0.0,0.2963,0.2561,0.33333,36,9,7.05762,0.10714,4.72988,0.79592,0.1875,0.0,0.04653,0.82143,0.53543
433.txt,fake_br_llm,0.05927,0.0325,0.62333,28.10753,0.37667,2.25,3.06748,19.37037,0.35564,12,27,523,0.04971,0.17591,0.03824,0.02103,0.00191,0.00191,0.01338,439045.15951,4.01143,4.29856,497.40741,1.21867,0.97944,1.61341,1.24737,4.99928,5.19607,1.04494,11.36498,1217.41597,0.00708,0.80436,0.07648,0.01147,0.03442,0.0,0.04015,0.00191,0.02868,0.0,0.00191,2.6,2.38462,2.66038,7.25333,2.75679,6.98148,44.77778,0.56907,1.65482,6.68966,0.03846,0.15385,0.11538,0.33048,0.19231,0.56695,0.15385,0.80047,0.08408,0.79632,0.07696,0.9181,0.02404,0.87923,0.05886,0.91238,0.0566,0.0,2.82759,1.0,0.56098,2.82759,0.12195,0.37931,0.20732,0.60714,0.0,0.66667,0.04301,0.13978,0.63441,0.36559,0.1828,0.08537,0.0,0.0,0.13793,0.2069,0.2069,0.0,0.03448,0.13793,0.24138,0.03448,0.59509,0.39286,1.0,0.33333,0.46012,0.3681,0.90323,0.25,0.0,0.05819,0.58824,0.11765,0.0,0.03537,3.90906,0.75872,0.0121,0.59274,0.36694,0.02823,0.90916,0.68421,0.39286,0.06385,3.88448,11.14876,5,0.07266,4.65534,0.73516,0.00403,0.18548,0.68952,0.12097,0.40867,7.91488,0.02677,5.44353,1.61335,0.06048,0.14516,0.21774,0.45161,4.1133,0.58513,0.0,0.45968,0.52419,0.01613,0.66667,0.07407,35,5.99691,0.07407,1,0.04665,0.0458,0.84989,0.55556,0.18182,0.07853,0.0,0.07407,0.34524,0.61538,0.25,0.0,0.0587,0.66667,0.06173,0.20826,0.05736,0.18293,0.0,0.34615,0.0,0.0,0.07813,0.07813,0.65625,0.15625,0.18293,0.0,0.38462,0.03125,0.0,0.43902,0.16667,0.19231,0.03846,0.23171,0.4,35,8,6.47015,0.14815,5.14119,0.88043,0.45455,0.04348,0.0802,0.7037,0.60429
434.txt,fake_br_llm,0.0785,0.02243,0.63551,35.71021,0.36449,3.1,2.91176,17.25806,0.37944,10,31,535,0.02804,0.15514,0.02243,0.01869,0.0,0.0,0.00374,300889.3,3.97454,4.36184,1172.03226,1.15332,0.90687,1.69265,1.38197,4.96876,5.22806,0.77215,11.06189,1536.97263,0.00289,0.7947,0.08598,0.00935,0.02617,0.00187,0.04673,0.00374,0.03925,0.0,0.00748,2.14286,2.7,2.51515,8.6,2.48948,6.83871,36.6129,0.62389,1.74359,4.2,0.1,0.36667,0.3,0.12043,0.43333,0.2043,0.33333,0.76873,0.10648,0.72612,0.12182,0.87644,0.04333,0.83061,0.11044,0.86851,0.11095,0.02899,1.725,1.17391,0.69565,2.025,0.11594,0.175,0.2029,0.63636,0,0.0,0.05952,0.20238,0.58333,0.41667,0.15476,0.08696,0,0.0,0.025,0.075,0.15,0.0,0.0,0.2,0.275,0.275,0.65588,0.36364,0,1.0,0.35,0.36176,0.88095,0.33333,0.0,0.08287,0.75,0.09091,0.0,0.02852,3.96813,0.66567,0.0,0.53307,0.44747,0.01946,0.92846,0.66667,0.375,0.0584,3.95122,10.57239,7,0.05981,4.70109,0.74688,0.00389,0.15564,0.68482,0.15564,0.35896,7.0565,0.01869,5.35804,1.50169,0.03502,0.15175,0.31518,0.37743,4.14084,0.55002,0.0,0.42412,0.56031,0.01556,1.0,0.09677,22,5.23978,0.12903,1,0.05814,0.0678,0.89577,0.75,0.18182,0.12472,0.0,0.04348,0.28409,0.6,0.11111,0.0,0.03598,0.0,0.08333,0.19672,0.02617,0.18841,0.02,0.13333,0.06,0.1,0.0,0.02,0.64,0.1,0.21739,0.06667,0.53333,0.0,0.06,0.44928,0.20755,0.23333,0.1,0.24638,0.5,33,3,8.01196,0.22581,4.23904,0.87952,0.375,0.0,0.08998,0.54839,0.57353
